-0.25365853658536563, 0.014754098360655742
-0.22439024390243878, 0.014360655737704921
-0.19512195121951192, 0.013967213114754101
-0.1853658536585363, 0.013573770491803284
-0.1560975609756099, 0.013081967213114758
-0.13658536585365844, 0.012786885245901644
-0.09756097560975596, 0.012393442622950824
-0.0682926829268291, 0.012295081967213118
-0.04878048780487787, 0.011901639344262301
4.440892098500626e-16, 0.011508196721311481
0.039024390243902474, 0.011114754098360661
0.08780487804878057, 0.010819672131147547
0.13658536585365866, 0.010622950819672135
0.204878048780488, 0.01032786885245902
0.2634146341463417, 0.010032786885245906
0.34146341463414664, 0.009934426229508204
0.3999999999999999, 0.009934426229508204
0.4682926829268297, 0.010032786885245906
0.5268292682926834, 0.010032786885245906
0.5853658536585367, 0.010229508196721315
0.6439024390243904, 0.010426229508196726
0.6829268292682928, 0.010819672131147547
0.7414634146341466, 0.011213114754098367
0.8000000000000003, 0.011606557377049187
0.8487804878048784, 0.01209836065573771
0.8878048780487804, 0.012590163934426232
0.9365853658536585, 0.012983606557377056
0.9658536585365853, 0.01367213114754099
1.0146341463414639, 0.014262295081967219
1.0439024390243907, 0.014754098360655742
1.0731707317073176, 0.015344262295081974
1.102439024390244, 0.015934426229508202
1.1317073170731713, 0.01652459016393443
1.1512195121951216, 0.017114754098360663
1.1707317073170729, 0.0179016393442623
1.1902439024390241, 0.018590163934426234
1.2097560975609758, 0.01927868852459017
1.2390243902439027, 0.02006557377049181
1.2585365853658539, 0.020950819672131152
1.2585365853658539, 0.021639344262295086
1.2682926829268295, 0.022426229508196727
1.2878048780487807, 0.023016393442622955
